SD,owop,owgp,gwgp,gwop,county
2004-11-01,80505.0,246414.0,4036460.0,1286.0,LOVING
2004-12-01,83438.0,271569.0,4455204.0,2821.0,LOVING
2005-01-01,84446.0,251507.0,4544392.0,2700.0,LOVING
2005-02-01,73110.0,215654.0,4468709.0,1402.0,LOVING
2005-03-01,85910.0,247909.0,5380941.0,2528.0,LOVING
2005-04-01,84397.0,246190.0,4969455.0,2532.0,LOVING
2005-05-01,84864.0,254386.0,5155054.0,3330.0,LOVING
2005-06-01,83137.0,262951.0,4836998.0,4543.0,LOVING
2005-07-01,83103.0,250425.0,5451022.0,2814.0,LOVING
2005-08-01,82668.0,239014.0,5644073.0,2333.0,LOVING
2005-09-01,83283.0,191188.0,5234526.0,2055.0,LOVING
2005-10-01,83034.0,237064.0,6093667.0,6659.0,LOVING
2005-11-01,83641.0,238131.0,6022218.0,12016.0,LOVING
2005-12-01,86216.0,229573.0,6297546.0,14624.0,LOVING
2006-01-01,85454.0,232438.0,5633779.0,14212.0,LOVING
2006-02-01,80942.0,211407.0,5414769.0,12785.0,LOVING
2006-03-01,90820.0,245475.0,6614641.0,12762.0,LOVING
2006-04-01,84108.0,237395.0,7219276.0,11337.0,LOVING
2006-05-01,92381.0,250643.0,8421639.0,12045.0,LOVING
2006-06-01,86509.0,231866.0,7293838.0,12123.0,LOVING
2006-07-01,90423.0,243559.0,8400384.0,10503.0,LOVING
2006-08-01,92143.0,233027.0,7907724.0,9264.0,LOVING
2006-09-01,86676.0,231151.0,8487826.0,9315.0,LOVING
2006-10-01,92680.0,245265.0,8921156.0,8784.0,LOVING
2006-11-01,93808.0,247607.0,7973265.0,7725.0,LOVING
2006-12-01,98547.0,249892.0,8880620.0,11159.0,LOVING
2007-01-01,90722.0,231187.0,9261326.0,11638.0,LOVING
2007-02-01,85250.0,218691.0,9222688.0,11545.0,LOVING
2007-03-01,95465.0,237123.0,10280559.0,18926.0,LOVING
2007-04-01,92024.0,245406.0,10682722.0,13952.0,LOVING
2007-05-01,95539.0,251848.0,10902122.0,16445.0,LOVING
2007-06-01,98431.0,240241.0,11069067.0,18839.0,LOVING
2007-07-01,102844.0,232866.0,11577692.0,16951.0,LOVING
2007-08-01,106967.0,239004.0,11080986.0,17926.0,LOVING
2007-09-01,104278.0,243642.0,8981937.0,15808.0,LOVING
2007-10-01,109047.0,243852.0,9903725.0,17573.0,LOVING
2007-11-01,107714.0,243412.0,9372618.0,15232.0,LOVING
2007-12-01,113241.0,255412.0,10240780.0,17089.0,LOVING
2008-01-01,114091.0,243620.0,9808013.0,17265.0,LOVING
2008-02-01,108331.0,234317.0,8835597.0,18805.0,LOVING
2008-03-01,112371.0,261721.0,9595472.0,18860.0,LOVING
2008-04-01,114229.0,263233.0,8899191.0,19122.0,LOVING
2008-05-01,111761.0,267561.0,8525537.0,17605.0,LOVING
2008-06-01,120644.0,270396.0,7776891.0,14696.0,LOVING
2008-07-01,121723.0,283301.0,8741281.0,19181.0,LOVING
2008-08-01,119868.0,277822.0,8640309.0,19395.0,LOVING
2008-09-01,114863.0,212426.0,8352558.0,15970.0,LOVING
2008-10-01,126808.0,289795.0,8877294.0,17247.0,LOVING
2008-11-01,114347.0,269782.0,8473018.0,15269.0,LOVING
2008-12-01,124021.0,281073.0,9224247.0,17847.0,LOVING
2009-01-01,119417.0,289492.0,9402609.0,16751.0,LOVING
2009-02-01,105759.0,261040.0,8493425.0,16016.0,LOVING
2009-03-01,118688.0,279346.0,9474912.0,16207.0,LOVING
2009-04-01,116161.0,276237.0,9258182.0,14363.0,LOVING
2009-05-01,116145.0,275513.0,9387216.0,15373.0,LOVING
2009-06-01,117298.0,261471.0,8718508.0,13008.0,LOVING
2009-07-01,117947.0,289431.0,8746908.0,16333.0,LOVING
2009-08-01,115712.0,272841.0,8776317.0,24852.0,LOVING
2009-09-01,113247.0,267364.0,7765678.0,29019.0,LOVING
2009-10-01,112979.0,266309.0,7340913.0,23598.0,LOVING
2009-11-01,107736.0,257768.0,7815372.0,19953.0,LOVING
2009-12-01,113477.0,265251.0,7953059.0,22705.0,LOVING
2010-01-01,111694.0,242984.0,7840345.0,21900.0,LOVING
2010-02-01,110093.0,261404.0,6769500.0,17117.0,LOVING
2010-03-01,118995.0,278257.0,7587426.0,19364.0,LOVING
2010-04-01,114318.0,259508.0,7216311.0,17887.0,LOVING
2010-05-01,124217.0,285116.0,7025192.0,16545.0,LOVING
2010-06-01,125080.0,272101.0,6488246.0,15295.0,LOVING
2010-07-01,143998.0,292271.0,6392407.0,14603.0,LOVING
2010-08-01,136969.0,302812.0,6152967.0,14638.0,LOVING
2010-09-01,136594.0,353282.0,5793119.0,18088.0,LOVING
2010-10-01,158734.0,431931.0,5738664.0,22907.0,LOVING
2010-11-01,189316.0,456263.0,5325379.0,11812.0,LOVING
2010-12-01,207683.0,472859.0,5129857.0,13429.0,LOVING
2011-01-01,198453.0,437811.0,4887071.0,13889.0,LOVING
2011-02-01,172493.0,444845.0,4259579.0,25010.0,LOVING
2011-03-01,235316.0,701690.0,5150587.0,29602.0,LOVING
2011-04-01,222116.0,652369.0,4749303.0,24111.0,LOVING
2011-05-01,224421.0,609373.0,4744851.0,21948.0,LOVING
2011-06-01,202660.0,552721.0,4405287.0,18854.0,LOVING
2011-07-01,194964.0,527974.0,4443309.0,15343.0,LOVING
2011-08-01,237418.0,616523.0,4305372.0,15080.0,LOVING
2011-09-01,214465.0,568397.0,4255342.0,18168.0,LOVING
2011-10-01,213331.0,626383.0,4119233.0,27474.0,LOVING
2011-11-01,210723.0,611719.0,4087983.0,36818.0,LOVING
2011-12-01,254386.0,773591.0,4051515.0,35501.0,LOVING
2012-01-01,259392.0,814825.0,3983722.0,23756.0,LOVING
2012-02-01,253639.0,749629.0,3769383.0,31181.0,LOVING
2012-03-01,312895.0,850112.0,3332284.0,45554.0,LOVING
2012-04-01,337407.0,989467.0,3578156.0,35985.0,LOVING
2012-05-01,349300.0,996987.0,3277718.0,29149.0,LOVING
2012-06-01,386149.0,1126908.0,3253569.0,30658.0,LOVING
2012-07-01,421687.0,1194329.0,3517517.0,36742.0,LOVING
2012-08-01,432398.0,1245695.0,3646020.0,53744.0,LOVING
2012-09-01,436941.0,1206442.0,3430195.0,57141.0,LOVING
2012-10-01,467980.0,1096991.0,3402686.0,61001.0,LOVING
2012-11-01,454239.0,1093145.0,3527237.0,104894.0,LOVING
2012-12-01,468817.0,1217934.0,3996812.0,163874.0,LOVING
2013-01-01,480990.0,1162564.0,3789355.0,124557.0,LOVING
2013-02-01,407690.0,1052025.0,3562653.0,91213.0,LOVING
2013-03-01,435524.0,1210017.0,3935152.0,90701.0,LOVING
2013-04-01,466248.0,1177971.0,3820620.0,107971.0,LOVING
2013-05-01,542272.0,1499111.0,4002062.0,143783.0,LOVING
2013-06-01,512051.0,1325660.0,3970308.0,165753.0,LOVING
2013-07-01,558728.0,1541672.0,4599320.0,190714.0,LOVING
2013-08-01,524174.0,1400812.0,4719128.0,177595.0,LOVING
2013-09-01,526943.0,1623110.0,4892976.0,210360.0,LOVING
2013-10-01,520975.0,1426783.0,5464805.0,282390.0,LOVING
2013-11-01,488669.0,1232362.0,4843147.0,212564.0,LOVING
2013-12-01,572822.0,1448985.0,4902523.0,242550.0,LOVING
2014-01-01,706259.0,1706425.0,5118171.0,281015.0,LOVING
2014-02-01,767970.0,1881760.0,4341875.0,302798.0,LOVING
2014-03-01,821149.0,2091093.0,5060075.0,310345.0,LOVING
2014-04-01,798227.0,2199755.0,4960150.0,296607.0,LOVING
2014-05-01,977249.0,2639921.0,5104468.0,319367.0,LOVING
2014-06-01,1077243.0,2980604.0,5023802.0,299422.0,LOVING
2014-07-01,1146124.0,3290392.0,5286689.0,303470.0,LOVING
2014-08-01,1135937.0,3335004.0,5049584.0,303175.0,LOVING
2014-09-01,1078325.0,3096793.0,4426633.0,254137.0,LOVING
2014-10-01,1324656.0,3699415.0,4998433.0,337738.0,LOVING
2014-11-01,1263490.0,3348486.0,4832530.0,334879.0,LOVING
2014-12-01,1202871.0,3345765.0,4919758.0,313874.0,LOVING
2015-01-01,1128029.0,2913686.0,4299690.0,294821.0,LOVING
2015-02-01,1165177.0,3214021.0,4858977.0,304912.0,LOVING
2015-03-01,1559438.0,4314246.0,5285053.0,313583.0,LOVING
2015-04-01,1525637.0,4273325.0,5356059.0,337921.0,LOVING
2015-05-01,1874126.0,5518219.0,5379472.0,320178.0,LOVING
2015-06-01,1756038.0,5098125.0,5126854.0,284324.0,LOVING
2015-07-01,1869862.0,5343544.0,5085353.0,280339.0,LOVING
2015-08-01,2060107.0,5754596.0,5157692.0,268448.0,LOVING
2015-09-01,1922213.0,5355407.0,5155380.0,284731.0,LOVING
2015-10-01,2191233.0,6200103.0,5383404.0,296871.0,LOVING
2015-11-01,2190256.0,6212568.0,5271389.0,312355.0,LOVING
2015-12-01,2206392.0,5873059.0,4851689.0,251837.0,LOVING
2016-01-01,2398346.0,6158176.0,4891541.0,253972.0,LOVING
2016-02-01,2397674.0,6119280.0,4793427.0,315673.0,LOVING
2016-03-01,2657086.0,7047038.0,5239493.0,332127.0,LOVING
2016-04-01,2666133.0,7139375.0,4877370.0,320128.0,LOVING
2016-05-01,2914043.0,7825430.0,5194416.0,305457.0,LOVING
2016-06-01,2750001.0,7511765.0,4921182.0,279980.0,LOVING
2016-07-01,2811235.0,7649817.0,4950773.0,281664.0,LOVING
2016-08-01,2925554.0,7909343.0,4711614.0,270811.0,LOVING
2016-09-01,2950291.0,8079868.0,4553177.0,262845.0,LOVING
2016-10-01,3021519.0,8498330.0,4725393.0,293187.0,LOVING
2016-11-01,2645672.0,7657330.0,4469664.0,270118.0,LOVING
2016-12-01,2634125.0,7516777.0,4471684.0,244337.0,LOVING
2017-01-01,2672640.0,7911733.0,4387731.0,269478.0,LOVING
1993-01-01,188662.0,15886.0,1.0,1.0,LUBBOCK
1993-02-01,174690.0,14879.0,1.0,1.0,LUBBOCK
1993-03-01,192408.0,16197.0,1.0,1.0,LUBBOCK
1993-04-01,188008.0,15608.0,1.0,1.0,LUBBOCK
1993-05-01,195534.0,16687.0,1.0,1.0,LUBBOCK
1993-06-01,186359.0,15863.0,1.0,1.0,LUBBOCK
1993-07-01,188380.0,16240.0,1.0,1.0,LUBBOCK
1993-08-01,188466.0,15165.0,1.0,1.0,LUBBOCK
1993-09-01,179944.0,14811.0,1.0,1.0,LUBBOCK
1993-10-01,186718.0,10695.0,1.0,1.0,LUBBOCK
1993-11-01,181052.0,9546.0,1.0,1.0,LUBBOCK
1993-12-01,187469.0,10500.0,1.0,1.0,LUBBOCK
1994-01-01,182906.0,9712.0,1.0,1.0,LUBBOCK
1994-02-01,163163.0,8686.0,1.0,1.0,LUBBOCK
1994-03-01,179926.0,8857.0,1.0,1.0,LUBBOCK
1994-04-01,169168.0,10020.0,1.0,1.0,LUBBOCK
1994-05-01,176477.0,10287.0,1.0,1.0,LUBBOCK
1994-06-01,170099.0,11421.0,1.0,1.0,LUBBOCK
1994-07-01,174942.0,10964.0,1.0,1.0,LUBBOCK
1994-08-01,173586.0,11934.0,1.0,1.0,LUBBOCK
1994-09-01,166482.0,10827.0,1.0,1.0,LUBBOCK
1994-10-01,173243.0,10999.0,1.0,1.0,LUBBOCK
1994-11-01,164588.0,11676.0,1.0,1.0,LUBBOCK
1994-12-01,169131.0,11497.0,1.0,1.0,LUBBOCK
1995-01-01,168892.0,10725.0,1.0,1.0,LUBBOCK
1995-02-01,153083.0,10608.0,1.0,1.0,LUBBOCK
1995-03-01,168951.0,11064.0,1.0,1.0,LUBBOCK
1995-04-01,167803.0,9854.0,1.0,1.0,LUBBOCK
1995-05-01,173116.0,10997.0,1.0,1.0,LUBBOCK
1995-06-01,165762.0,10893.0,1.0,1.0,LUBBOCK
1995-07-01,169617.0,11182.0,1.0,1.0,LUBBOCK
1995-08-01,169288.0,9672.0,1.0,1.0,LUBBOCK
1995-09-01,161440.0,10029.0,1.0,1.0,LUBBOCK
1995-10-01,166415.0,10799.0,1.0,1.0,LUBBOCK
1995-11-01,160372.0,10302.0,1.0,1.0,LUBBOCK
1995-12-01,164635.0,10933.0,1.0,1.0,LUBBOCK
1996-01-01,160625.0,10126.0,1.0,1.0,LUBBOCK
1996-02-01,152186.0,9131.0,1.0,1.0,LUBBOCK
1996-03-01,161618.0,7295.0,1.0,1.0,LUBBOCK
1996-04-01,154251.0,7860.0,1.0,1.0,LUBBOCK
1996-05-01,158714.0,8462.0,1.0,1.0,LUBBOCK
1996-06-01,152690.0,8976.0,1.0,1.0,LUBBOCK
1996-07-01,157996.0,9225.0,1.0,1.0,LUBBOCK
1996-08-01,156591.0,9455.0,1.0,1.0,LUBBOCK
1996-09-01,150042.0,8485.0,1.0,1.0,LUBBOCK
1996-10-01,152582.0,8005.0,1.0,1.0,LUBBOCK
1996-11-01,152624.0,8008.0,1.0,1.0,LUBBOCK
1996-12-01,158425.0,8300.0,1.0,1.0,LUBBOCK
1997-01-01,155717.0,7697.0,1.0,1.0,LUBBOCK
1997-02-01,139623.0,6902.0,1.0,1.0,LUBBOCK
1997-03-01,156111.0,7679.0,1.0,1.0,LUBBOCK
1997-04-01,150726.0,7485.0,1.0,1.0,LUBBOCK
1997-05-01,159570.0,8838.0,1.0,1.0,LUBBOCK
1997-06-01,148956.0,8612.0,1.0,1.0,LUBBOCK
1997-07-01,152205.0,8698.0,1.0,1.0,LUBBOCK
1997-08-01,153851.0,9124.0,1.0,1.0,LUBBOCK
1997-09-01,148600.0,7097.0,1.0,1.0,LUBBOCK
1997-10-01,154594.0,8829.0,1.0,1.0,LUBBOCK
1997-11-01,151593.0,5369.0,1.0,1.0,LUBBOCK
1997-12-01,152625.0,3219.0,1.0,1.0,LUBBOCK
1998-01-01,147937.0,4742.0,1.0,1.0,LUBBOCK
1998-02-01,132969.0,4530.0,1.0,1.0,LUBBOCK
1998-03-01,149074.0,4956.0,1.0,1.0,LUBBOCK
1998-04-01,144754.0,4700.0,1.0,1.0,LUBBOCK
1998-05-01,148536.0,4886.0,1.0,1.0,LUBBOCK
1998-06-01,138576.0,4182.0,1.0,1.0,LUBBOCK
1998-07-01,143753.0,3509.0,1.0,1.0,LUBBOCK
1998-08-01,143937.0,3911.0,1.0,1.0,LUBBOCK
1998-09-01,139129.0,3666.0,1.0,1.0,LUBBOCK
1998-10-01,144379.0,4114.0,1.0,1.0,LUBBOCK
1998-11-01,137467.0,3568.0,1.0,1.0,LUBBOCK
1998-12-01,140247.0,3492.0,1.0,1.0,LUBBOCK
1999-01-01,142550.0,4182.0,1.0,1.0,LUBBOCK
1999-02-01,130107.0,3777.0,1.0,1.0,LUBBOCK
1999-03-01,142883.0,4161.0,1.0,1.0,LUBBOCK
1999-04-01,139765.0,4393.0,1.0,1.0,LUBBOCK
1999-05-01,145608.0,4528.0,1.0,1.0,LUBBOCK
1999-06-01,138484.0,4179.0,1.0,1.0,LUBBOCK
1999-07-01,143228.0,4084.0,1.0,1.0,LUBBOCK
1999-08-01,144350.0,4322.0,1.0,1.0,LUBBOCK
1999-09-01,137886.0,3933.0,1.0,1.0,LUBBOCK
1999-10-01,142610.0,4271.0,1.0,1.0,LUBBOCK
1999-11-01,138483.0,4422.0,1.0,1.0,LUBBOCK
1999-12-01,141235.0,4207.0,1.0,1.0,LUBBOCK
2000-01-01,139940.0,4108.0,1.0,1.0,LUBBOCK
2000-02-01,130865.0,2982.0,1.0,1.0,LUBBOCK
2000-03-01,137399.0,3543.0,1.0,1.0,LUBBOCK
2000-04-01,132849.0,3858.0,1.0,1.0,LUBBOCK
2000-05-01,136571.0,4695.0,1.0,1.0,LUBBOCK
2000-06-01,129386.0,4170.0,1.0,1.0,LUBBOCK
2000-07-01,135372.0,4347.0,1.0,1.0,LUBBOCK
2000-08-01,134563.0,4278.0,1.0,1.0,LUBBOCK
2000-09-01,129919.0,4062.0,1.0,1.0,LUBBOCK
2000-10-01,133552.0,3692.0,1.0,1.0,LUBBOCK
2000-11-01,128270.0,3249.0,1.0,1.0,LUBBOCK
2000-12-01,130196.0,3498.0,1.0,1.0,LUBBOCK
2001-01-01,129720.0,4004.0,1.0,1.0,LUBBOCK
2001-02-01,116236.0,3901.0,1.0,1.0,LUBBOCK
2001-03-01,133968.0,4158.0,1.0,1.0,LUBBOCK
2001-04-01,132705.0,5045.0,1.0,1.0,LUBBOCK
2001-05-01,137232.0,5088.0,1.0,1.0,LUBBOCK
2001-06-01,130045.0,4672.0,1.0,1.0,LUBBOCK
2001-07-01,134504.0,4250.0,1.0,1.0,LUBBOCK
2001-08-01,137493.0,4697.0,1.0,1.0,LUBBOCK
2001-09-01,130153.0,4312.0,1.0,1.0,LUBBOCK
2001-10-01,134140.0,4628.0,1.0,1.0,LUBBOCK
2001-11-01,130763.0,4499.0,1.0,1.0,LUBBOCK
2001-12-01,136565.0,4464.0,1.0,1.0,LUBBOCK
2002-01-01,136012.0,4718.0,1.0,1.0,LUBBOCK
2002-02-01,120691.0,4739.0,1.0,1.0,LUBBOCK
2002-03-01,132355.0,5258.0,1.0,1.0,LUBBOCK
2002-04-01,128016.0,6095.0,1.0,1.0,LUBBOCK
2002-05-01,133031.0,5852.0,1.0,1.0,LUBBOCK
2002-06-01,124410.0,5983.0,1.0,1.0,LUBBOCK
2002-07-01,135794.0,6098.0,1.0,1.0,LUBBOCK
2002-08-01,139052.0,6354.0,1.0,1.0,LUBBOCK
2002-09-01,135019.0,6227.0,1.0,1.0,LUBBOCK
2002-10-01,135797.0,5933.0,1.0,1.0,LUBBOCK
2002-11-01,131765.0,5223.0,1.0,1.0,LUBBOCK
2002-12-01,133094.0,4843.0,1.0,1.0,LUBBOCK
2003-01-01,135903.0,4042.0,1.0,1.0,LUBBOCK
2003-02-01,123022.0,3929.0,1.0,1.0,LUBBOCK
2003-03-01,136602.0,4766.0,1.0,1.0,LUBBOCK
2003-04-01,129984.0,8013.0,1.0,1.0,LUBBOCK
2003-05-01,132243.0,8325.0,1.0,1.0,LUBBOCK
2003-06-01,131105.0,8910.0,1.0,1.0,LUBBOCK
2003-07-01,134802.0,4820.0,1.0,1.0,LUBBOCK
2003-08-01,137578.0,6070.0,1.0,1.0,LUBBOCK
2003-09-01,133476.0,6104.0,1.0,1.0,LUBBOCK
2003-10-01,143155.0,6184.0,1.0,1.0,LUBBOCK
2003-11-01,136130.0,7149.0,1.0,1.0,LUBBOCK
2003-12-01,137498.0,8388.0,1.0,1.0,LUBBOCK
2004-01-01,135083.0,5589.0,1.0,1.0,LUBBOCK
2004-02-01,128590.0,4799.0,1.0,1.0,LUBBOCK
2004-03-01,139898.0,5165.0,1.0,1.0,LUBBOCK
2004-04-01,134348.0,5166.0,1.0,1.0,LUBBOCK
2004-05-01,140041.0,5571.0,1.0,1.0,LUBBOCK
2004-06-01,132009.0,5195.0,1.0,1.0,LUBBOCK
2004-07-01,137942.0,5263.0,1.0,1.0,LUBBOCK
2004-08-01,134109.0,5231.0,1.0,1.0,LUBBOCK
2004-09-01,128649.0,4478.0,1.0,1.0,LUBBOCK
2004-10-01,136605.0,4442.0,1.0,1.0,LUBBOCK
2004-11-01,126450.0,4479.0,1.0,1.0,LUBBOCK
2004-12-01,134978.0,4287.0,1.0,1.0,LUBBOCK
2005-01-01,132405.0,8125.0,1.0,1.0,LUBBOCK
2005-02-01,119476.0,8519.0,1.0,1.0,LUBBOCK
2005-03-01,133892.0,8223.0,1.0,1.0,LUBBOCK
2005-04-01,129828.0,8481.0,1.0,1.0,LUBBOCK
2005-05-01,136802.0,9191.0,1.0,1.0,LUBBOCK
2005-06-01,130779.0,8845.0,1.0,1.0,LUBBOCK
2005-07-01,133696.0,8869.0,1.0,1.0,LUBBOCK
2005-08-01,135252.0,9485.0,1.0,1.0,LUBBOCK
2005-09-01,132799.0,10245.0,1.0,1.0,LUBBOCK
2005-10-01,135173.0,9248.0,1.0,1.0,LUBBOCK
2005-11-01,129185.0,8461.0,1.0,1.0,LUBBOCK
2005-12-01,131366.0,7289.0,1.0,1.0,LUBBOCK
2006-01-01,130568.0,7029.0,1.0,1.0,LUBBOCK
2006-02-01,115039.0,6580.0,1.0,1.0,LUBBOCK
2006-03-01,126382.0,7547.0,1.0,1.0,LUBBOCK
2006-04-01,122330.0,7682.0,1.0,1.0,LUBBOCK
2006-05-01,128744.0,8216.0,1.0,1.0,LUBBOCK
2006-06-01,195594.0,48511.0,1.0,1.0,LUBBOCK
2006-07-01,199935.0,50578.0,1.0,1.0,LUBBOCK
2006-08-01,198107.0,43056.0,1.0,1.0,LUBBOCK
2006-09-01,190826.0,41711.0,1.0,1.0,LUBBOCK
2006-10-01,197901.0,39939.0,1.0,1.0,LUBBOCK
2006-11-01,188670.0,35479.0,1.0,1.0,LUBBOCK
2006-12-01,125137.0,6759.0,1.0,1.0,LUBBOCK
2007-01-01,121514.0,6742.0,1.0,1.0,LUBBOCK
2007-02-01,114116.0,6636.0,1.0,1.0,LUBBOCK
2007-03-01,124544.0,6184.0,1.0,1.0,LUBBOCK
2007-04-01,122231.0,6722.0,1.0,1.0,LUBBOCK
2007-05-01,124885.0,7329.0,1.0,1.0,LUBBOCK
2007-06-01,121485.0,6420.0,1.0,1.0,LUBBOCK
2007-07-01,126282.0,6222.0,1.0,1.0,LUBBOCK
2007-08-01,121012.0,6909.0,1.0,1.0,LUBBOCK
2007-09-01,118053.0,6243.0,1.0,1.0,LUBBOCK
2007-10-01,122331.0,6098.0,1.0,1.0,LUBBOCK
2007-11-01,119636.0,5836.0,1.0,1.0,LUBBOCK
2007-12-01,122413.0,6453.0,1.0,1.0,LUBBOCK
2008-01-01,119898.0,5841.0,1.0,1.0,LUBBOCK
2008-02-01,112673.0,5963.0,1.0,1.0,LUBBOCK
2008-03-01,120072.0,6253.0,1.0,1.0,LUBBOCK
2008-04-01,115640.0,6250.0,1.0,1.0,LUBBOCK
2008-05-01,116479.0,6418.0,1.0,1.0,LUBBOCK
2008-06-01,117956.0,8193.0,1.0,1.0,LUBBOCK
2008-07-01,122224.0,9223.0,1.0,1.0,LUBBOCK
2008-08-01,122341.0,8439.0,1.0,1.0,LUBBOCK
2008-09-01,116471.0,8634.0,1.0,1.0,LUBBOCK
2008-10-01,118116.0,8916.0,1.0,1.0,LUBBOCK
2008-11-01,114008.0,7900.0,1.0,1.0,LUBBOCK
2008-12-01,118544.0,6828.0,1.0,1.0,LUBBOCK
2009-01-01,120095.0,6855.0,1.0,1.0,LUBBOCK
2009-02-01,110108.0,6080.0,1.0,1.0,LUBBOCK
2009-03-01,121268.0,8001.0,1.0,1.0,LUBBOCK
2009-04-01,116893.0,7953.0,1.0,1.0,LUBBOCK
2009-05-01,117872.0,6889.0,1.0,1.0,LUBBOCK
2009-06-01,117726.0,9229.0,1.0,1.0,LUBBOCK
2009-07-01,122544.0,10786.0,1.0,1.0,LUBBOCK
2009-08-01,121722.0,10587.0,1.0,1.0,LUBBOCK
2009-09-01,123174.0,8968.0,1.0,1.0,LUBBOCK
2009-10-01,125908.0,11370.0,1.0,1.0,LUBBOCK
2009-11-01,127872.0,9847.0,1.0,1.0,LUBBOCK
2009-12-01,124292.0,6186.0,1.0,1.0,LUBBOCK
2010-01-01,122780.0,6637.0,1.0,1.0,LUBBOCK
2010-02-01,113231.0,5646.0,1.0,1.0,LUBBOCK
2010-03-01,126238.0,6541.0,1.0,1.0,LUBBOCK
2010-04-01,120500.0,6810.0,1.0,1.0,LUBBOCK
2010-05-01,127747.0,7187.0,1.0,1.0,LUBBOCK
2010-06-01,124793.0,7717.0,1.0,1.0,LUBBOCK
2010-07-01,131501.0,7733.0,1.0,1.0,LUBBOCK
2010-08-01,130163.0,7811.0,1.0,1.0,LUBBOCK
2010-09-01,125687.0,7159.0,1.0,1.0,LUBBOCK
2010-10-01,129551.0,7053.0,1.0,1.0,LUBBOCK
2010-11-01,125255.0,5835.0,1.0,1.0,LUBBOCK
2010-12-01,127670.0,5480.0,1.0,1.0,LUBBOCK
2011-01-01,126777.0,5813.0,1.0,1.0,LUBBOCK
2011-02-01,115272.0,5730.0,1.0,1.0,LUBBOCK
2011-03-01,127478.0,7213.0,1.0,1.0,LUBBOCK
2011-04-01,122768.0,8691.0,1.0,1.0,LUBBOCK
2011-05-01,125669.0,12502.0,1.0,1.0,LUBBOCK
2011-06-01,122998.0,9504.0,1.0,1.0,LUBBOCK
2011-07-01,125429.0,11069.0,1.0,1.0,LUBBOCK
2011-08-01,126238.0,8389.0,1.0,1.0,LUBBOCK
2011-09-01,120120.0,6165.0,1.0,1.0,LUBBOCK
2011-10-01,123406.0,6432.0,1.0,1.0,LUBBOCK
2011-11-01,119752.0,5959.0,1.0,1.0,LUBBOCK
2011-12-01,123010.0,7774.0,1.0,1.0,LUBBOCK
2012-01-01,125171.0,6406.0,1.0,1.0,LUBBOCK
2012-02-01,114418.0,6804.0,1.0,1.0,LUBBOCK
2012-03-01,121932.0,6663.0,1.0,1.0,LUBBOCK
2012-04-01,116790.0,6607.0,1.0,1.0,LUBBOCK
2012-05-01,119017.0,7404.0,1.0,1.0,LUBBOCK
2012-06-01,119729.0,8404.0,1.0,1.0,LUBBOCK
2012-07-01,124133.0,9875.0,1.0,1.0,LUBBOCK
2012-08-01,121378.0,9155.0,1.0,1.0,LUBBOCK
2012-09-01,118508.0,6557.0,1.0,1.0,LUBBOCK
2012-10-01,119175.0,6338.0,1.0,1.0,LUBBOCK
2012-11-01,116340.0,6783.0,1.0,1.0,LUBBOCK
2012-12-01,116939.0,4292.0,1.0,1.0,LUBBOCK
2013-01-01,120010.0,4534.0,1.0,1.0,LUBBOCK
2013-02-01,106976.0,3790.0,1.0,1.0,LUBBOCK
2013-03-01,117080.0,4495.0,1.0,1.0,LUBBOCK
2013-04-01,116902.0,5737.0,1.0,1.0,LUBBOCK
2013-05-01,118847.0,6014.0,1.0,1.0,LUBBOCK
2013-06-01,112534.0,7841.0,1.0,1.0,LUBBOCK
2013-07-01,117730.0,4867.0,1.0,1.0,LUBBOCK
2013-08-01,117060.0,6201.0,1.0,1.0,LUBBOCK
2013-09-01,111969.0,5781.0,1.0,1.0,LUBBOCK
2013-10-01,117253.0,4454.0,1.0,1.0,LUBBOCK
2013-11-01,109497.0,5307.0,1.0,1.0,LUBBOCK
2013-12-01,114139.0,3367.0,1.0,1.0,LUBBOCK
2014-01-01,112822.0,7379.0,1.0,1.0,LUBBOCK
2014-02-01,102131.0,6036.0,1.0,1.0,LUBBOCK
2014-03-01,114085.0,5853.0,1.0,1.0,LUBBOCK
2014-04-01,104704.0,6424.0,1.0,1.0,LUBBOCK
2014-05-01,111528.0,7145.0,1.0,1.0,LUBBOCK
2014-06-01,106986.0,7093.0,1.0,1.0,LUBBOCK
2014-07-01,111403.0,9031.0,1.0,1.0,LUBBOCK
2014-08-01,111127.0,8784.0,1.0,1.0,LUBBOCK
2014-09-01,105686.0,7273.0,1.0,1.0,LUBBOCK
2014-10-01,110139.0,7905.0,1.0,1.0,LUBBOCK
2014-11-01,106597.0,8363.0,1.0,1.0,LUBBOCK
2014-12-01,105326.0,9004.0,1.0,1.0,LUBBOCK
2015-01-01,103366.0,9379.0,1.0,1.0,LUBBOCK
2015-02-01,94395.0,6909.0,1.0,1.0,LUBBOCK
2015-03-01,102143.0,7921.0,1.0,1.0,LUBBOCK
2015-04-01,101634.0,6939.0,1.0,1.0,LUBBOCK
2015-05-01,101047.0,7158.0,1.0,1.0,LUBBOCK
2015-06-01,96188.0,8948.0,1.0,1.0,LUBBOCK
2015-07-01,104244.0,9890.0,1.0,1.0,LUBBOCK
2015-08-01,103118.0,8213.0,1.0,1.0,LUBBOCK
2015-09-01,100394.0,7664.0,1.0,1.0,LUBBOCK
